GeneID	HISAT2.on.data.32..aligned.reads..BAM.	HISAT2.on.data.33..aligned.reads..BAM.	HISAT2.on.data.34..aligned.reads..BAM.	HISAT2.on.data.29..aligned.reads..BAM.	HISAT2.on.data.30..aligned.reads..BAM.	HISAT2.on.data.31..aligned.reads..BAM.
7293	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
51150	6.48715596788169	6.28952949878075	6.64966660386201	6.64966660386201	6.38483827888048	6.34662855934892
126792	2.8577733967905	1.63076125175277	3.09954405997194	3.09954405997194	4.92393707066775	4.18509009036656
388581	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
118424	5.6499179615691	4.49659375306815	5.58648526575659	5.58648526575659	6.1829102429347	4.50901708015286
6339	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
116983	4.73611539344187	3.83052356968884	3.94836053782033	3.94836053782033	4.7149909880442	4.11056302331572
102465434	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
126789	5.41238567538966	5.10431799500889	5.23847222135864	5.23847222135864	4.92393707066775	5.75240103932015
54973	7.11795868314739	6.03787298686325	5.9084791671466	5.9084791671466	5.97958241096503	7.04167371067024
102465435	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
80772	3.67721338525516	2.37395894544234	3.23721526118574	3.23721526118574	3.65766428869768	3.76671493274378
83756	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
1855	1.9200318279999	3.22609567886977	4.5861561882108	4.5861561882108	3.3061953570148	5.36056075365859
102466740	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
54587	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
54998	6.88407922132795	7.18684091409332	7.15438779713699	7.15438779713699	7.16587597592153	6.5854812521025
81669	4.35152934484437	5.32064697716498	5.92894697702559	5.92894697702559	5.36706550642083	5.77670483181231
148413	3.82560678889832	3.4260710899878	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
55052	5.78295960988694	6.65081087173407	6.49352940520227	6.49352940520227	6.04065788437323	6.82572228621694
441869	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
643965	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
102724312	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
64856	0.770218796434557	1.92310397923006	3.36288585960409	3.36288585960409	0.770218796434557	0.770218796434557
219293	0.770218796434557	1.26372313249571	1.77484646959006	1.77484646959006	0.770218796434557	0.770218796434557
83858	1.26210655800117	2.1660722787635	2.09769832049174	2.09769832049174	2.5356884298115	1.39030664871616
55210	4.84447312716841	5.48651548173563	5.06438912773129	5.06438912773129	4.85759481971711	5.03752523047442
339453	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
29101	6.49825697860199	7.58725056500124	7.56073532075129	7.56073532075129	7.6004841101975	7.64700858191594
643988	4.61895339956053	2.86204845320664	3.94836053782033	3.94836053782033	4.47057336623344	4.91149069073849
142678	0.770218796434557	3.83052356968884	0.770218796434557	0.770218796434557	3.09207309638237	2.15476948766303
8510	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
984	1.9200318279999	2.99387118037747	3.23721526118574	3.23721526118574	3.3061953570148	3.02081098073222
728661	3.22152795921164	2.71695831477091	2.09769832049174	2.09769832049174	2.5356884298115	3.55820626709376
8511	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
728642	2.16261050084399	2.86204845320664	2.09769832049174	2.09769832049174	3.09207309638237	2.65182228388367
9906	2.55166359587211	1.26372313249571	1.77484646959006	1.77484646959006	1.61817470626688	1.39030664871616
65220	5.26418891183043	4.77838622600513	5.13656196280023	5.13656196280023	4.7149909880442	4.72424353969299
2782	7.89897674336007	7.7216899692976	7.23056518539456	7.23056518539456	7.34604488024005	7.66013229573157
105378949	1.62825358209048	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
163688	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
339456	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	3.44144143996958
85452	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
2563	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
5590	0.770218796434557	3.68205745224026	3.68512128280763	3.68512128280763	0.770218796434557	2.65182228388367
100506504	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
199990	4.44628643315042	3.32954549790518	3.36288585960409	3.36288585960409	3.80576171151733	4.18509009036656
105378592	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
6497	0.770218796434557	0.770218796434554	1.35826806133725	1.35826806133725	1.61817470626688	0.770218796434557
105378594	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
79906	0.770218796434557	4.14606317334203	0.770218796434557	0.770218796434557	3.09207309638237	3.55820626709376
100129534	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
11079	6.83238312978717	7.59245976208637	7.21398108412933	7.21398108412933	7.5383117232517	6.92691693535753
5192	1.62825358209048	5.32064697716498	4.5861561882108	4.5861561882108	4.85759481971711	5.36056075365859
9651	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
55229	1.26210655800117	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
388585	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
115110	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
8764	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
100996583	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
127281	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
79258	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
100287898	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
140625	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
440556	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
63976	0.770218796434557	1.92310397923006	0.770218796434557	0.770218796434557	0.770218796434557	3.55820626709376
100422968	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
27237	3.67721338525516	0.770218796434554	3.86583813088917	3.86583813088917	3.80576171151733	3.31438735423442
1953	0.770218796434557	2.55562818420047	3.23721526118574	3.23721526118574	3.09207309638237	4.38802789272393
693135	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
127262	4.14101459479306	3.75819947889742	5.13656196280023	5.13656196280023	3.94006180326658	4.67337163459074
49856	6.09226388315845	4.08823619929532	4.47919035031655	4.47919035031655	5.04811605447323	3.17505386072886
7161	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
57212	3.42137137665912	0.770218796434554	2.77715475154689	2.77715475154689	4.0629177143484	0.770218796434557
148870	0.770218796434557	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	0.770218796434557
388588	1.26210655800117	0.770218796434554	0.770218796434557	0.770218796434557	0.770218796434557	1.82259124418941
